# Time-averaged data for fix info
# TimeStep v_temp v_ke v_pe v_etotal v_vol
4900 802.84 55.9349 -830.055 -774.12 8669.9
5000 812.672 56.6199 -829.485 -772.865 8590.56
5100 819.807 57.1169 -828.809 -771.693 8662.64
5200 804.398 56.0434 -830.03 -773.986 8713.04
5300 785.525 54.7285 -831.452 -776.723 8602.5
5400 787.559 54.8702 -831.574 -776.704 8657.09
5500 800.574 55.7769 -830.093 -774.316 8609.05
5600 840.989 58.5927 -827.026 -768.434 8605.17
5700 841.639 58.638 -826.962 -768.324 8742.59
5800 821.873 57.2609 -827.796 -770.536 8595.25
5900 816.27 56.8705 -828.812 -771.942 8593.53
6000 802.727 55.927 -829.799 -773.872 8769.45
6100 789.393 54.998 -831.17 -776.172 8685.36
6200 787.23 54.8472 -831.335 -776.488 8654.97
6300 810.537 56.4711 -829.205 -772.734 8498.68
6400 841.555 58.6321 -827.02 -768.388 8719.8
6500 830.944 57.8929 -827.705 -769.812 8649.85
6600 809.382 56.3906 -829.347 -772.956 8591.98
6700 802.063 55.8807 -830.37 -774.489 8561.8
6800 792.243 55.1965 -830.952 -775.755 8757.69
6900 787.786 54.886 -830.936 -776.05 8715.46
7000 798.269 55.6164 -830.411 -774.794 8647.76
7100 818.56 57.0301 -828.6 -771.57 8596.22
7200 827.654 57.6637 -827.824 -770.16 8620.54
7300 811.243 56.5203 -829.39 -772.87 8822.03
7400 793.12 55.2576 -830.905 -775.647 8686.99
7500 794.77 55.3726 -830.826 -775.453 8595.99
7600 804.795 56.071 -830.107 -774.036 8515.74
7700 812.482 56.6066 -829.171 -772.565 8485.63
7800 811.38 56.5299 -829.087 -772.557 8765.66
7900 794.138 55.3285 -830.456 -775.127 8792.49
8000 782.868 54.5434 -831.53 -776.987 8686.97
8100 793.084 55.2551 -830.915 -775.66 8520.56
8200 814.946 56.7783 -828.587 -771.809 8722.17
8300 841.089 58.5997 -826.527 -767.928 8717.2
8400 833.878 58.0973 -827.223 -769.126 8698.63
8500 817.142 56.9313 -828.464 -771.533 8609.99
8600 811.264 56.5218 -829.27 -772.749 8651.87
8700 799.361 55.6924 -829.814 -774.122 8721.77
8800 794.642 55.3636 -830.456 -775.092 8734.13
8900 788.574 54.9409 -831.152 -776.212 8656.11
9000 770.835 53.705 -832.276 -778.571 8473.56
9100 757.277 52.7604 -833.543 -780.783 8517.45
9200 777.029 54.1365 -831.802 -777.666 8808.89
9300 807.022 56.2262 -829.281 -773.054 8745.31
9400 812.969 56.6405 -828.84 -772.2 8729.65
9500 807.646 56.2697 -829.37 -773.101 8779.68
9600 781.869 54.4737 -831.281 -776.807 8663.52
9700 774.217 53.9406 -832.031 -778.09 8625.86
9800 784.314 54.6441 -831.281 -776.637 8878.02
9900 801.811 55.8631 -829.999 -774.136 8636.95
10000 814.162 56.7237 -828.943 -772.22 8498.59
10100 804.523 56.0521 -829.638 -773.585 8598.18
10200 768.89 53.5695 -832.798 -779.228 8661.94
10300 726.289 50.6014 -835.913 -785.311 8729.36
10400 698.502 48.6655 -838.518 -789.852 8639.71
10500 682.181 47.5284 -839.876 -792.348 8588.55
10600 681.635 47.4903 -839.818 -792.328 8576.71
10700 700.776 48.8239 -838.397 -789.573 8626.47
10800 719.334 50.1169 -836.673 -786.556 8686.35
10900 719.293 50.114 -836.771 -786.657 8645.29
11000 695.239 48.4381 -838.721 -790.282 8560.33
11100 688.529 47.9706 -839.418 -791.448 8535.96
11200 694.251 48.3693 -838.723 -790.353 8621.05
11300 708.368 49.3528 -837.765 -788.412 8626.25
11400 727.81 50.7074 -836.251 -785.543 8547.55
11500 744.955 51.9019 -834.848 -782.946 8579.97
11600 726.162 50.5926 -836.358 -785.766 8560.47
11700 703.725 49.0294 -837.951 -788.922 8745.74
11800 698.536 48.6679 -838.812 -790.144 8721.72
11900 690.24 48.0899 -839.408 -791.318 8563.96
12000 685.241 47.7415 -839.778 -792.036 8494.07
12100 698.237 48.647 -838.752 -790.105 8514.55
12200 718.418 50.053 -836.782 -786.729 8732.59
12300 725.538 50.5491 -836.566 -786.017 8460.15
12400 701.986 48.9082 -838.443 -789.535 8437
12500 687.83 47.922 -839.48 -791.558 8346.52
12600 689.74 48.055 -838.992 -790.937 8576.31
12700 705.204 49.1324 -838.058 -788.926 8493.4
12800 722.197 50.3163 -836.627 -786.31 8516.6
12900 739.492 51.5213 -835.338 -783.816 8546.76
13000 729.879 50.8515 -835.953 -785.101 8569.75
13100 703.296 48.9995 -838.05 -789.05 8655.85
13200 692.223 48.228 -839.112 -790.884 8504.08
13300 688.972 48.0015 -839.308 -791.307 8426.97
13400 700.053 48.7735 -838.471 -789.698 8611.72
13500 724.763 50.4951 -836.525 -786.03 8734.94
13600 727.425 50.6806 -836.015 -785.335 8727.63
13700 703.994 49.0482 -837.939 -788.891 8539.65
13800 695.972 48.4892 -838.893 -790.404 8579.99
13900 699.238 48.7168 -838.514 -789.797 8626.61
14000 705.188 49.1313 -838.057 -788.925 8448.82
14100 705.777 49.1724 -837.713 -788.541 8290.27
14200 693.785 48.3368 -838.73 -790.393 8547.71
14300 680.021 47.3779 -840.089 -792.711 8668.24
14400 681.873 47.5069 -840.031 -792.524 8410.92
14500 708.247 49.3444 -837.599 -788.254 8517.5
14600 724.286 50.4619 -836.535 -786.073 8691.38
14700 713.572 49.7155 -837.339 -787.624 8592.48
14800 700.829 48.8276 -838.464 -789.636 8589.67
14900 696.939 48.5566 -838.842 -790.285 8665.86
15000 696.479 48.5246 -838.714 -790.189 8782.89
15100 697.859 48.6207 -838.564 -789.944 8798.56
15200 705.889 49.1802 -838.152 -788.971 8620.95
15300 714.162 49.7565 -837.199 -787.443 8678.98
15400 722.77 50.3563 -836.444 -786.088 8554.98
15500 714.306 49.7666 -837.299 -787.533 8501.83
15600 692.836 48.2707 -838.932 -790.661 8501.83
15700 686.036 47.797 -839.704 -791.907 8501.83
15800 692.77 48.2661 -839.073 -790.807 8501.83
15900 720.225 50.179 -836.758 -786.579 8511.64
16000 731.891 50.9918 -836.327 -785.335 8641.96
16100 718.147 50.0342 -837.141 -787.107 8803.74
16200 702.646 48.9542 -838.106 -789.152 8560.9
16300 695.244 48.4385 -838.787 -790.348 8543.39
16400 695.202 48.4356 -838.907 -790.471 8486.66
16500 701.573 48.8794 -838.273 -789.394 8486.66
16600 720.698 50.2119 -836.949 -786.738 8418.38
16700 725.997 50.5811 -836.503 -785.922 8550.48
16800 703.132 48.988 -838.181 -789.193 8549.17
16900 689.249 48.0208 -839.387 -791.366 8510.05
17000 691.231 48.1589 -839.394 -791.235 8644.8
17100 706.17 49.1997 -837.916 -788.716 8630.36
17200 736.198 51.2918 -835.756 -784.464 8630.36
17300 737.071 51.3527 -835.538 -784.186 8619.29
17400 723.241 50.3891 -836.791 -786.402 8524.93
17500 709.12 49.4052 -837.721 -788.315 8515.22
17600 696.616 48.5341 -838.821 -790.287 8569.32
17700 686.902 47.8573 -839.468 -791.611 8643.03
17800 686.149 47.8048 -839.33 -791.525 8544.06
17900 710.078 49.472 -837.603 -788.131 8524.91
18000 730.531 50.897 -835.975 -785.078 8438.37
18100 719.214 50.1085 -836.72 -786.612 8531.15
18200 701.225 48.8552 -838.393 -789.538 8531.15
18300 697.03 48.5629 -838.813 -790.25 8381.96
18400 696.931 48.556 -838.618 -790.062 8407.82
18500 703.502 49.0138 -838.209 -789.195 8711.28
18600 720.564 50.2026 -837.101 -786.898 8711.28
18700 726.375 50.6074 -836.317 -785.709 8682.25
18800 709.534 49.4341 -837.762 -788.327 8676.72
18900 689.927 48.0681 -839.326 -791.258 8676.72
19000 691.428 48.1727 -839.247 -791.074 8676.72
19100 701.874 48.9004 -838.231 -789.33 8562.09
19200 725.385 50.5385 -836.184 -785.645 8478.49
19300 746.347 51.9989 -834.654 -782.655 8369.01
19400 723.092 50.3787 -836.497 -786.119 8356.63
19500 705.179 49.1307 -838.007 -788.876 8513.06
19600 697.642 48.6056 -838.712 -790.107 8679.07
19700 689.125 48.0122 -839.188 -791.176 8503.97
19800 687.426 47.8938 -839.213 -791.319 8503.97
19900 706.723 49.2382 -837.976 -788.738 8503.97
20000 727.502 50.6859 -836.207 -785.521 8434.42
20100 713.324 49.6982 -837.381 -787.683 8508.65
20200 669.207 46.6244 -841.051 -794.426 8508.65
20300 627.836 43.7421 -844.491 -800.749 8548.87
20400 595.99 41.5233 -846.847 -805.324 8583.14
20500 580.28 40.4288 -848.092 -807.664 8539.77
20600 582.821 40.6059 -847.661 -807.055 8462.67
20700 603.69 42.0598 -846.219 -804.159 8462.67
20800 616.142 42.9274 -845.192 -802.265 8462.67
20900 614.248 42.7954 -845.462 -802.666 8555.07
21000 595.438 41.4849 -846.911 -805.426 8682.67
21100 586.224 40.8429 -847.695 -806.852 8682.67
21200 589.535 41.0736 -847.297 -806.224 8654.57
21300 610.798 42.555 -845.789 -803.234 8582.32
21400 631.259 43.9806 -844.237 -800.257 8582.32
21500 621.65 43.3111 -844.696 -801.385 8582.32
21600 606.199 42.2346 -846.135 -803.901 8582.32
21700 592.334 41.2686 -847.168 -805.899 8582.32
21800 589.491 41.0706 -847.491 -806.421 8582.32
21900 601.31 41.894 -846.546 -804.652 8511.23
22000 622.968 43.403 -844.675 -801.272 8511.23
22100 620.992 43.2653 -844.918 -801.653 8511.23
22200 606.32 42.2431 -846.161 -803.918 8511.83
22300 598.207 41.6778 -846.742 -805.064 8541.18
22400 596.919 41.5881 -846.911 -805.323 8541.18
22500 599.842 41.7917 -846.802 -805.011 8541.18
22600 612.172 42.6508 -845.635 -802.984 8528.88
22700 629.514 43.859 -844.329 -800.47 8522.54
22800 619.834 43.1846 -845.102 -801.917 8522.54
22900 599.883 41.7946 -846.682 -804.888 8522.54
23000 594.339 41.4083 -847.026 -805.617 8522.54
23100 597.288 41.6138 -846.91 -805.297 8522.54
23200 608.14 42.3699 -846.045 -803.676 8522.54
23300 628.333 43.7767 -844.456 -800.679 8562.79
23400 625.454 43.5761 -844.498 -800.922 8501.41
23500 600.413 41.8315 -846.693 -804.862 8499.51
23600 594.252 41.4022 -847.196 -805.794 8507.91
23700 596.05 41.5276 -846.909 -805.382 8655.19
23800 605.442 42.1819 -846.162 -803.98 8721.36
23900 621.645 43.3108 -845.178 -801.868 8564.77
24000 625.737 43.5959 -844.676 -801.08 8552.98
24100 604.222 42.0969 -846.399 -804.303 8552.98
24200 591.511 41.2113 -847.516 -806.305 8552.98
24300 590.452 41.1375 -847.35 -806.212 8477.81
24400 606.155 42.2315 -846.429 -804.198 8435.52
24500 624.13 43.4839 -844.777 -801.293 8435.52
24600 622.58 43.3759 -844.944 -801.569 8515.65
24700 595.906 41.5175 -847.245 -805.728 8702.64
24800 587.244 40.914 -847.71 -806.796 8702.64
24900 595.099 41.4613 -847.186 -805.725 8676.82
25000 610.392 42.5267 -845.956 -803.429 8599.37
25100 618.863 43.1169 -845.349 -802.233 8550.91
25200 602.791 41.9971 -846.624 -804.627 8498.42
25300 581.733 40.53 -848.3 -807.77 8641.54
25400 585.663 40.8038 -847.929 -807.125 8592.65
25500 602.52 41.9783 -846.653 -804.675 8404.71
25600 611.294 42.5896 -845.873 -803.283 8532.16
25700 608.435 42.3904 -846.087 -803.697 8572.41
25800 602.383 41.9688 -846.586 -804.618 8572.41
25900 599.348 41.7573 -846.728 -804.971 8506.6
26000 599.559 41.772 -846.787 -805.015 8613.37
26100 601.117 41.8805 -846.863 -804.982 8485.08
26200 597.472 41.6266 -847.049 -805.423 8492.5
26300 592.673 41.2922 -847.383 -806.09 8480.53
26400 590.068 41.1107 -847.683 -806.572 8464.66
26500 595.713 41.5041 -847.112 -805.608 8657.41
26600 613.717 42.7584 -845.792 -803.034 8686.21
26700 622.048 43.3389 -845.093 -801.754 8504.36
26800 603.053 42.0154 -846.525 -804.509 8488.5
26900 584.342 40.7118 -848.023 -807.312 8577.01
27000 589.199 41.0502 -847.707 -806.657 8683.78
27100 604.106 42.0888 -846.65 -804.561 8683.78
27200 613.524 42.745 -845.66 -802.915 8344.09
27300 610.112 42.5073 -846.205 -803.698 8340.66
27400 581.878 40.5401 -848.302 -807.762 8347.28
27500 578.483 40.3036 -848.589 -808.286 8409.38
27600 594.666 41.4311 -847.312 -805.881 8534.91
27700 607.886 42.3522 -846.243 -803.891 8520.83
27800 608.98 42.4283 -846.206 -803.778 8515.09
27900 600.887 41.8645 -846.798 -804.933 8480.37
28000 576.913 40.1942 -848.689 -808.495 8374.9
28100 562.747 39.2072 -849.736 -810.529 8345.67
28200 575.249 40.0783 -848.641 -808.563 8497.74
28300 592.994 41.3146 -847.46 -806.146 8536.62
28400 605.285 42.171 -846.527 -804.356 8379.77
28500 608.708 42.4094 -845.941 -803.531 8379.77
28600 603.487 42.0457 -846.584 -804.538 8421.96
28700 581.857 40.5387 -848.353 -807.814 8614.16
28800 576.974 40.1985 -848.742 -808.544 8523.39
28900 592.581 41.2858 -847.37 -806.084 8398.05
29000 606.627 42.2645 -846.43 -804.165 8482.22
29100 605.517 42.1871 -846.421 -804.234 8486.06
29200 599.273 41.7521 -846.859 -805.107 8437.12
29300 586.162 40.8386 -847.907 -807.068 8437.12
29400 568.105 39.5806 -849.318 -809.738 8478.53
29500 572.709 39.9013 -848.965 -809.064 8549.04
29600 599.03 41.7352 -847.01 -805.274 8549.04
29700 605.707 42.2003 -846.296 -804.095 8451.95
29800 605.984 42.2196 -846.403 -804.183 8434.82
29900 594.802 41.4406 -847.046 -805.605 8435.53
30000 580.575 40.4494 -848.346 -807.896 8436.14
30100 564.213 39.3094 -849.7 -810.391 8443.76
30200 535.595 37.3156 -851.822 -814.506 8443.76
30300 511.582 35.6425 -853.878 -818.235 8402.95
30400 493.62 34.3911 -855.272 -820.881 8382.85
30500 485.542 33.8283 -855.783 -821.955 8382.85
30600 492.347 34.3024 -855.26 -820.958 8398.92
30700 507.144 35.3333 -854.12 -818.787 8403.45
30800 513.391 35.7686 -853.638 -817.869 8403.45
30900 502.912 35.0385 -854.446 -819.408 8427.79
31000 483.695 33.6996 -856.033 -822.334 8490.36
31100 483.84 33.7097 -855.841 -822.131 8490.36
31200 496.811 34.6135 -855.027 -820.414 8490.36
31300 505.406 35.2123 -854.243 -819.031 8490.36
31400 506.675 35.3007 -854.145 -818.844 8490.36
31500 499.534 34.8031 -854.792 -819.988 8499.53
31600 475.462 33.126 -856.635 -823.509 8516.57
31700 474.338 33.0477 -856.653 -823.605 8516.57
31800 491.316 34.2306 -855.48 -821.249 8516.57
31900 502.346 34.9991 -854.559 -819.56 8516.57
32000 506.342 35.2774 -854.221 -818.944 8516.57
32100 503.652 35.0901 -854.627 -819.537 8516.57
32200 485.594 33.832 -856.028 -822.196 8534.44
32300 478.121 33.3112 -856.514 -823.203 8536.65
32400 490.578 34.1792 -855.573 -821.393 8480.11
32500 501.21 34.9199 -854.724 -819.804 8431.95
32600 502.277 34.9942 -854.558 -819.564 8431.95
32700 502.004 34.9752 -854.823 -819.848 8387.28
32800 492.705 34.3273 -855.242 -820.914 8362.16
32900 481.286 33.5318 -856.342 -822.81 8363.39
33000 478.63 33.3467 -856.323 -822.976 8382.59
33100 498.733 34.7474 -854.846 -820.099 8382.59
33200 507.949 35.3895 -854.108 -818.719 8382.59
33300 505.578 35.2242 -854.369 -819.145 8446.99
33400 493.839 34.4064 -855.215 -820.809 8481.67
33500 479.41 33.4011 -856.339 -822.938 8498.03
33600 477.44 33.2638 -856.551 -823.287 8617.97
33700 499.336 34.7893 -854.801 -820.011 8617.97
33800 511.18 35.6145 -853.963 -818.348 8595.52
33900 507.996 35.3927 -854.193 -818.8 8560.4
34000 494.957 34.4842 -855.293 -820.809 8554.07
34100 484.855 33.7804 -856.028 -822.247 8481.17
34200 492.013 34.2792 -855.409 -821.13 8481.17
34300 516.253 35.968 -853.643 -817.675 8550.95
34400 514.855 35.8705 -853.691 -817.82 8620.72
34500 501.234 34.9216 -854.766 -819.844 8388.72
34600 491.007 34.209 -855.557 -821.348 8341.2
34700 491.398 34.2363 -855.525 -821.289 8386.43
34800 508.627 35.4367 -854.226 -818.789 8404.02
34900 524.767 36.5612 -852.942 -816.381 8492.53
35000 516.079 35.9559 -853.65 -817.694 8534.18
35100 501.498 34.94 -854.699 -819.759 8486.41
35200 494.09 34.4239 -855.219 -820.796 8477.98
35300 494.28 34.4371 -855.191 -820.754 8477.98
35400 508.613 35.4357 -854.003 -818.567 8485.65
35500 525.868 36.6379 -852.742 -816.104 8490.34
35600 516.419 35.9796 -853.391 -817.412 8490.34
35700 503.739 35.0961 -854.55 -819.454 8451.6
35800 498.913 34.7599 -855.05 -820.291 8446.31
35900 496.42 34.5862 -855.17 -820.584 8423.4
36000 497.699 34.6753 -855.115 -820.44 8424.15
36100 506.739 35.3052 -854.421 -819.116 8434.24
36200 516.111 35.9581 -853.698 -817.74 8472.86
36300 510.118 35.5405 -854.06 -818.519 8439.49
36400 492.385 34.3051 -855.476 -821.171 8284.93
36500 487.684 33.9775 -855.895 -821.918 8321.93
36600 493.552 34.3864 -855.378 -820.992 8358.92
36700 501.435 34.9356 -854.724 -819.788 8347.57
36800 504.639 35.1588 -854.521 -819.362 8343.16
36900 502.617 35.018 -854.584 -819.566 8380.37
37000 500.093 34.8421 -854.892 -820.05 8455.91
37100 494.46 34.4497 -855.461 -821.011 8450
37200 481.058 33.5159 -856.5 -822.984 8402.18
37300 474.877 33.0853 -856.918 -823.832 8312.27
37400 492.3 34.2991 -855.539 -821.239 8285.41
37500 504.826 35.1718 -854.553 -819.381 8410.77
37600 506.009 35.2543 -854.495 -819.24 8467.09
37700 498.832 34.7542 -854.974 -820.22 8523.57
37800 483.953 33.7176 -856.076 -822.359 8556.74
37900 476.736 33.2148 -856.791 -823.576 8468.79
38000 493.451 34.3794 -855.463 -821.083 8437.76
38100 508.47 35.4257 -854.188 -818.762 8331.26
38200 507.148 35.3336 -854.272 -818.938 8399.93
38300 497.279 34.646 -855.136 -820.49 8458.42
38400 485.131 33.7997 -856.014 -822.214 8391.9
38500 485.292 33.8109 -856.131 -822.32 8397.06
38600 505.597 35.2256 -854.46 -819.234 8474.99
38700 515.273 35.8997 -853.761 -817.861 8459.67
38800 506.55 35.2919 -854.422 -819.13 8439.51
38900 491.993 34.2777 -855.535 -821.257 8500.32
39000 489.134 34.0786 -855.894 -821.815 8467.49
39100 493.058 34.3519 -855.39 -821.038 8392.03
39200 498.335 34.7196 -855.076 -820.357 8271.65
39300 499.637 34.8103 -854.894 -820.084 8360.14
39400 501.903 34.9682 -854.789 -819.821 8378.28
39500 504.06 35.1185 -854.511 -819.392 8380.7
39600 507.806 35.3795 -854.344 -818.965 8369.89
39700 504.437 35.1447 -854.58 -819.436 8360.68
39800 493.03 34.35 -855.477 -821.127 8423.05
39900 484.185 33.7338 -856.201 -822.467 8440.58
40000 489.93 34.134 -855.69 -821.556 8507.02
40100 487.605 33.972 -855.839 -821.867 8432.33
40200 453.414 31.5899 -858.531 -826.941 8418.62
40300 421.324 29.3542 -861.039 -831.685 8377.5
40400 397.995 27.7288 -862.808 -835.08 8376.26
40500 385.521 26.8597 -863.649 -836.79 8366.26
40600 387.951 27.029 -863.548 -836.519 8366.26
40700 399.423 27.8283 -862.507 -834.679 8405.88
40800 410.805 28.6213 -861.739 -833.117 8467.84
40900 410.834 28.6233 -861.733 -833.11 8461.87
41000 400.43 27.8985 -862.606 -834.707 8432.7
41100 390.839 27.2303 -863.305 -836.074 8417.64
41200 391.707 27.2907 -863.315 -836.024 8282.08
41300 406.357 28.3114 -862.193 -833.881 8282.08
41400 415.204 28.9277 -861.408 -832.48 8382.31
41500 409.571 28.5353 -861.904 -833.369 8495.35
41600 399.873 27.8597 -862.555 -834.695 8495.35
41700 396.044 27.5929 -862.913 -835.32 8454.43
41800 397.007 27.66 -862.874 -835.214 8349.21
41900 405.387 28.2438 -862.318 -834.074 8349.21
42000 423.635 29.5152 -860.946 -831.431 8360.1
42100 418.144 29.1326 -861.285 -832.153 8363.73
42200 403.475 28.1106 -862.371 -834.26 8345.32
42300 396.238 27.6064 -862.833 -835.227 8322.83
42400 395.327 27.5429 -862.975 -835.432 8322.83
42500 401.104 27.9454 -862.455 -834.51 8337.12
42600 415.779 28.9679 -861.343 -832.375 8390.87
42700 416.975 29.0511 -861.384 -832.333 8390.87
42800 402.972 28.0756 -862.413 -834.338 8374.14
42900 397.578 27.6998 -862.882 -835.182 8343.06
43000 397.963 27.7265 -862.874 -835.147 8336.82
43100 400.847 27.9275 -862.521 -834.594 8308.38
43200 410.841 28.6238 -861.825 -833.202 8308.38
43300 418.87 29.1832 -861.168 -831.985 8317.01
43400 409.335 28.5189 -861.829 -833.311 8370.01
43500 394.299 27.4713 -863.007 -835.536 8370.01
43600 392.97 27.3787 -863.108 -835.73 8370.01
43700 400.127 27.8773 -862.609 -834.731 8370.76
43800 411.873 28.6957 -861.697 -833.001 8371.03
43900 417.924 29.1172 -861.326 -832.209 8359.89
44000 402.097 28.0146 -862.495 -834.481 8315.37
44100 389.784 27.1567 -863.385 -836.228 8324.93
44200 392.002 27.3113 -863.255 -835.944 8506.52
44300 403.409 28.106 -862.423 -834.317 8506.52
44400 410.718 28.6152 -861.755 -833.139 8506.52
44500 406.963 28.3536 -862.079 -833.725 8446.42
44600 387.773 27.0167 -863.473 -836.457 8266.12
44700 385.255 26.8412 -863.774 -836.933 8266.12
44800 394.905 27.5135 -863.026 -835.513 8266.12
44900 404.641 28.1918 -862.239 -834.047 8306.41
45000 408.102 28.4329 -862.087 -833.654 8359.81
45100 399.448 27.83 -862.714 -834.884 8359.81
45200 382.717 26.6644 -863.923 -837.259 8374.44
45300 384.83 26.8116 -863.74 -836.928 8390.94
45400 395.44 27.5508 -862.933 -835.383 8390.94
45500 401.937 28.0034 -862.405 -834.402 8390.94
45600 403.214 28.0924 -862.272 -834.179 8450.57
45700 400.755 27.9211 -862.554 -834.633 8490.33
45800 386.211 26.9078 -863.592 -836.684 8490.33
45900 380.136 26.4846 -864.11 -837.626 8490.33
46000 391.805 27.2975 -863.303 -836.005 8366.01
46100 400.884 27.9301 -862.516 -834.586 8231.33
46200 403.294 28.098 -862.402 -834.304 8231.33
46300 401.547 27.9762 -862.608 -834.632 8282.21
46400 391.055 27.2452 -863.275 -836.03 8306.15
46500 381.176 26.557 -864.165 -837.608 8306.15
46600 386.293 26.9135 -863.587 -836.674 8365.53
46700 401.459 27.9701 -862.389 -834.419 8372.87
46800 404.528 28.184 -862.208 -834.024 8372.87
46900 401.442 27.9689 -862.449 -834.48 8358.43
47000 393.8 27.4365 -863.125 -835.688 8332.75
47100 384.574 26.7937 -863.896 -837.102 8330.19
47200 384.345 26.7778 -863.954 -837.176 8290.06
47300 400.338 27.892 -862.602 -834.71 8367.67
47400 409.165 28.507 -862.061 -833.554 8499.83
47500 404.908 28.2104 -862.215 -834.005 8367.65
47600 393.616 27.4237 -863.062 -835.638 8255.05
47700 385.225 26.8391 -863.746 -836.906 8255.05
47800 393.062 27.3851 -863.136 -835.751 8277.5
47900 411.121 28.6433 -861.754 -833.111 8288.07
48000 409.912 28.559 -861.87 -833.311 8457.26
48100 398.887 27.791 -862.713 -834.922 8480.33
48200 390.409 27.2003 -863.292 -836.092 8474.5
48300 393.24 27.3975 -863.163 -835.765 8468.67
48400 410.076 28.5705 -861.755 -833.184 8467.94
48500 415.578 28.9538 -861.273 -832.319 8395.39
48600 406.86 28.3464 -861.975 -833.628 8395.39
48700 397.072 27.6645 -862.737 -835.073 8395.39
48800 393.846 27.4397 -862.958 -835.518 8394.63
48900 398.631 27.7731 -862.73 -834.957 8394.37
49000 416.544 29.0211 -861.401 -832.38 8376.75
49100 423.374 29.497 -860.918 -831.421 8354.67
49200 411.274 28.654 -861.865 -833.211 8419.19
49300 400.632 27.9125 -862.592 -834.68 8433.61
49400 395.305 27.5414 -862.91 -835.369 8449.23
49500 395.892 27.5823 -862.931 -835.349 8449.23
49600 405.733 28.2679 -862.089 -833.821 8504.77
49700 417.921 29.1171 -861.243 -832.126 8578.4
49800 411.683 28.6824 -861.754 -833.072 8540.85
49900 398.453 27.7607 -862.743 -834.982 8474.09
50000 396.378 27.6161 -862.987 -835.371 8477.71
50100 383.774 26.738 -863.919 -837.181 8426.49
50200 351.398 24.4823 -866.327 -841.844 8426.49
50300 321.715 22.4143 -868.583 -846.169 8426.49
50400 300.768 20.9549 -870.221 -849.266 8426.49
50500 288.695 20.1137 -871.075 -850.961 8426.49
50600 288.923 20.1296 -871.137 -851.007 8323.73
50700 298.576 20.8022 -870.41 -849.607 8318.32
50800 307.575 21.4291 -869.644 -848.215 8318.32
50900 309.449 21.5597 -869.511 -847.951 8318.32
51000 302.71 21.0902 -870.103 -849.012 8318.32
51100 294.191 20.4966 -870.746 -850.25 8316.68
51200 291.638 20.3188 -870.926 -850.607 8304.65
51300 298.347 20.7862 -870.52 -849.734 8304.65
51400 306.637 21.3638 -869.812 -848.448 8304.65
51500 307.744 21.4409 -869.736 -848.295 8281.03
51600 299.479 20.8651 -870.368 -849.503 8279.52
51700 288.657 20.1111 -871.203 -851.092 8279.52
51800 289.884 20.1966 -871.045 -850.848 8283.91
